Country,start_year,start_age,current_age,gender,mortality 
ETH,2077,3,65,female,0.0088966
ETH,2077,3,65,male,0.0132266
ETH,2078,3,66,female,0.0087388
ETH,2078,3,66,male,0.0130302
ETH,2079,3,67,female,0.0085838
ETH,2079,3,67,male,0.0128367
ETH,2080,3,68,female,0.0084316
ETH,2080,3,68,male,0.012646
ETH,2081,3,69,female,0.008282
ETH,2081,3,69,male,0.0124583
ETH,2082,3,70,female,0.0150233
ETH,2082,3,70,male,0.0201385
ETH,2083,3,71,female,0.0147839
ETH,2083,3,71,male,0.0198535
ETH,2084,3,72,female,0.0145484
ETH,2084,3,72,male,0.0195726
ETH,2085,3,73,female,0.0143166
ETH,2085,3,73,male,0.0192956
ETH,2086,3,74,female,0.0140885
ETH,2086,3,74,male,0.0190226
ETH,2087,3,75,female,0.0271299
ETH,2087,3,75,male,0.0338028
ETH,2088,3,76,female,0.0267653
ETH,2088,3,76,male,0.033382
ETH,2089,3,77,female,0.0264055
ETH,2089,3,77,male,0.0329664
ETH,2090,3,78,female,0.0260506
ETH,2090,3,78,male,0.032556
ETH,2091,3,79,female,0.0257004
ETH,2091,3,79,male,0.0321506
ETH,2092,3,80,female,0.0504513
ETH,2092,3,80,male,0.0562239
ETH,2093,3,81,female,0.0498982
ETH,2093,3,81,male,0.0556031
ETH,2094,3,82,female,0.0493511
ETH,2094,3,82,male,0.0549891
ETH,2095,3,83,female,0.04881
ETH,2095,3,83,male,0.0543818
ETH,2096,3,84,female,0.0482749
ETH,2096,3,84,male,0.0537813
ETH,2097,3,85,female,0.0899786
ETH,2097,3,85,male,0.0970966
ETH,2098,3,86,female,0.089202
ETH,2098,3,86,male,0.0962005
ETH,2099,3,87,female,0.0884321
ETH,2099,3,87,male,0.0953127
ETH,2100,3,88,female,0.0876689
ETH,2100,3,88,male,0.0944331
ETH,2101,3,89,female,0.0869122
ETH,2101,3,89,male,0.0935616
ETH,2102,3,90,female,0.1569955
ETH,2102,3,90,male,0.1640761
ETH,2103,3,91,female,0.1560019
ETH,2103,3,91,male,0.1628799
ETH,2104,3,92,female,0.1550145
ETH,2104,3,92,male,0.1616923
ETH,2105,3,93,female,0.1540334
ETH,2105,3,93,male,0.1605134
ETH,2106,3,94,female,0.1530585
ETH,2106,3,94,male,0.1593431
ETH,2107,3,95,female,0.2592974
ETH,2107,3,95,male,0.2645371
ETH,2108,3,96,female,0.2581876
ETH,2108,3,96,male,0.2631098
ETH,2109,3,97,female,0.2570826
ETH,2109,3,97,male,0.2616902
ETH,2110,3,98,female,0.2559822
ETH,2110,3,98,male,0.2602783
ETH,2111,3,99,female,0.2548867
ETH,2111,3,99,male,0.258874
ETH,2112,3,100,female,0.4079312
ETH,2112,3,100,male,0.4034275
ETH,2113,3,101,female,0.4069335
ETH,2113,3,101,male,0.4019644
ETH,2114,3,102,female,0.4059383
ETH,2114,3,102,male,0.4005065
ETH,2115,3,103,female,0.4049455
ETH,2115,3,103,male,0.3990539
ETH,2116,3,104,female,1
ETH,2116,3,104,male,1
ETH,2015,4,4,female,0.004539152
ETH,2015,4,4,male,0.00482804
ETH,2016,4,5,female,0.002198
ETH,2016,4,5,male,0.0029271
ETH,2017,4,6,female,0.0020893
ETH,2017,4,6,male,0.0028098
ETH,2018,4,7,female,0.001986
ETH,2018,4,7,male,0.0026973
ETH,2019,4,8,female,0.0018878
ETH,2019,4,8,male,0.0025892
ETH,2020,4,9,female,0.0017945
ETH,2020,4,9,male,0.0024855
ETH,2021,4,10,female,0.0011913
ETH,2021,4,10,male,0.0015033
ETH,2022,4,11,female,0.0011417
ETH,2022,4,11,male,0.0014515
ETH,2023,4,12,female,0.001094
ETH,2023,4,12,male,0.0014015
ETH,2024,4,13,female,0.0010484
ETH,2024,4,13,male,0.0013532
ETH,2025,4,14,female,0.0010047
ETH,2025,4,14,male,0.0013065
ETH,2026,4,15,female,0.0012486
ETH,2026,4,15,male,0.0019965
ETH,2027,4,16,female,0.0012019
ETH,2027,4,16,male,0.0019417
ETH,2028,4,17,female,0.0011569
ETH,2028,4,17,male,0.0018883
ETH,2029,4,18,female,0.0011136
ETH,2029,4,18,male,0.0018365
ETH,2030,4,19,female,0.001072
ETH,2030,4,19,male,0.001786
ETH,2031,4,20,female,0.0013713
ETH,2031,4,20,male,0.0023782
ETH,2032,4,21,female,0.0013228
ETH,2032,4,21,male,0.0023087
ETH,2033,4,22,female,0.001276
ETH,2033,4,22,male,0.0022413
ETH,2034,4,23,female,0.0012309
ETH,2034,4,23,male,0.0021758
ETH,2035,4,24,female,0.0011873
ETH,2035,4,24,male,0.0021122
ETH,2036,4,25,female,0.0016675
ETH,2036,4,25,male,0.0022416
ETH,2037,4,26,female,0.0016135
ETH,2037,4,26,male,0.0021759
ETH,2038,4,27,female,0.0015612
ETH,2038,4,27,male,0.0021121
ETH,2039,4,28,female,0.0015106
ETH,2039,4,28,male,0.0020502
ETH,2040,4,29,female,0.0014617
ETH,2040,4,29,male,0.0019901
ETH,2041,4,30,female,0.0021355
ETH,2041,4,30,male,0.0024758
ETH,2042,4,31,female,0.0020764
ETH,2042,4,31,male,0.0024108
ETH,2043,4,32,female,0.0020189
ETH,2043,4,32,male,0.0023474
ETH,2044,4,33,female,0.001963
ETH,2044,4,33,male,0.0022858
ETH,2045,4,34,female,0.0019086
ETH,2045,4,34,male,0.0022257
ETH,2046,4,35,female,0.0031435
ETH,2046,4,35,male,0.0030556
ETH,2047,4,36,female,0.0030779
ETH,2047,4,36,male,0.0029866
ETH,2048,4,37,female,0.0030137
ETH,2048,4,37,male,0.0029192
ETH,2049,4,38,female,0.0029509
ETH,2049,4,38,male,0.0028533
ETH,2050,4,39,female,0.0028894
ETH,2050,4,39,male,0.0027889
ETH,2051,4,40,female,0.0037184
ETH,2051,4,40,male,0.0034998
ETH,2052,4,41,female,0.0036523
ETH,2052,4,41,male,0.0034264
ETH,2053,4,42,female,0.0035873
ETH,2053,4,42,male,0.0033546
ETH,2054,4,43,female,0.0035234
ETH,2054,4,43,male,0.0032842
ETH,2055,4,44,female,0.0034608
ETH,2055,4,44,male,0.0032154
ETH,2056,4,45,female,0.0034158
ETH,2056,4,45,male,0.0037073
ETH,2057,4,46,female,0.0033515
ETH,2057,4,46,male,0.0036301
ETH,2058,4,47,female,0.0032884
ETH,2058,4,47,male,0.0035545
ETH,2059,4,48,female,0.0032265
ETH,2059,4,48,male,0.0034804
ETH,2060,4,49,female,0.0031658
ETH,2060,4,49,male,0.0034079
ETH,2061,4,50,female,0.0039804
ETH,2061,4,50,male,0.0050049
ETH,2062,4,51,female,0.0039077
ETH,2062,4,51,male,0.0049129
ETH,2063,4,52,female,0.0038363
ETH,2063,4,52,male,0.0048225
ETH,2064,4,53,female,0.0037662
ETH,2064,4,53,male,0.0047339
ETH,2065,4,54,female,0.0036975
ETH,2065,4,54,male,0.0046468
ETH,2066,4,55,female,0.0040349
ETH,2066,4,55,male,0.0057008
ETH,2067,4,56,female,0.0039528
ETH,2067,4,56,male,0.0055945
ETH,2068,4,57,female,0.0038724
ETH,2068,4,57,male,0.0054902
ETH,2069,4,58,female,0.0037936
ETH,2069,4,58,male,0.0053878
ETH,2070,4,59,female,0.0037164
ETH,2070,4,59,male,0.0052873
ETH,2071,4,60,female,0.0057231
ETH,2071,4,60,male,0.0086825
ETH,2072,4,61,female,0.0056126
ETH,2072,4,61,male,0.0085394
ETH,2073,4,62,female,0.0055042
ETH,2073,4,62,male,0.0083987
ETH,2074,4,63,female,0.0053979
ETH,2074,4,63,male,0.0082603
ETH,2075,4,64,female,0.0052936
ETH,2075,4,64,male,0.0081241
ETH,2076,4,65,female,0.0090573
ETH,2076,4,65,male,0.0134259
ETH,2077,4,66,female,0.0088966
ETH,2077,4,66,male,0.0132266
ETH,2078,4,67,female,0.0087388
ETH,2078,4,67,male,0.0130302
ETH,2079,4,68,female,0.0085838
ETH,2079,4,68,male,0.0128367
ETH,2080,4,69,female,0.0084316
ETH,2080,4,69,male,0.012646
ETH,2081,4,70,female,0.0152665
ETH,2081,4,70,male,0.0204275
ETH,2082,4,71,female,0.0150233
ETH,2082,4,71,male,0.0201385
ETH,2083,4,72,female,0.0147839
ETH,2083,4,72,male,0.0198535
ETH,2084,4,73,female,0.0145484
ETH,2084,4,73,male,0.0195726
ETH,2085,4,74,female,0.0143166
ETH,2085,4,74,male,0.0192956
ETH,2086,4,75,female,0.0274996
ETH,2086,4,75,male,0.034229
ETH,2087,4,76,female,0.0271299
ETH,2087,4,76,male,0.0338028
ETH,2088,4,77,female,0.0267653
ETH,2088,4,77,male,0.033382
ETH,2089,4,78,female,0.0264055
ETH,2089,4,78,male,0.0329664
ETH,2090,4,79,female,0.0260506
ETH,2090,4,79,male,0.032556
ETH,2091,4,80,female,0.0510105
ETH,2091,4,80,male,0.0568517
ETH,2092,4,81,female,0.0504513
ETH,2092,4,81,male,0.0562239
ETH,2093,4,82,female,0.0498982
ETH,2093,4,82,male,0.0556031
ETH,2094,4,83,female,0.0493511
ETH,2094,4,83,male,0.0549891
ETH,2095,4,84,female,0.04881
ETH,2095,4,84,male,0.0543818
ETH,2096,4,85,female,0.0907619
ETH,2096,4,85,male,0.098001
ETH,2097,4,86,female,0.0899786
ETH,2097,4,86,male,0.0970966
ETH,2098,4,87,female,0.089202
ETH,2098,4,87,male,0.0962005
ETH,2099,4,88,female,0.0884321
ETH,2099,4,88,male,0.0953127
ETH,2100,4,89,female,0.0876689
ETH,2100,4,89,male,0.0944331
ETH,2101,4,90,female,0.1579955
ETH,2101,4,90,male,0.1652812
ETH,2102,4,91,female,0.1569955
ETH,2102,4,91,male,0.1640761
ETH,2103,4,92,female,0.1560019
ETH,2103,4,92,male,0.1628799
ETH,2104,4,93,female,0.1550145
ETH,2104,4,93,male,0.1616923
ETH,2105,4,94,female,0.1540334
ETH,2105,4,94,male,0.1605134
ETH,2106,4,95,female,0.2604119
ETH,2106,4,95,male,0.2659721
ETH,2107,4,96,female,0.2592974
ETH,2107,4,96,male,0.2645371
ETH,2108,4,97,female,0.2581876
ETH,2108,4,97,male,0.2631098
ETH,2109,4,98,female,0.2570826
ETH,2109,4,98,male,0.2616902
ETH,2110,4,99,female,0.2559822
ETH,2110,4,99,male,0.2602783
ETH,2111,4,100,female,0.4089313
ETH,2111,4,100,male,0.4048961
ETH,2112,4,101,female,0.4079312
ETH,2112,4,101,male,0.4034275
ETH,2113,4,102,female,0.4069335
ETH,2113,4,102,male,0.4019644
ETH,2114,4,103,female,0.4059383
ETH,2114,4,103,male,0.4005065
ETH,2115,4,104,female,0.4049455
ETH,2115,4,104,male,0.3990539
ETH,2116,4,105,female,1
ETH,2116,4,105,male,1
ETH,2015,-1,-1,female,0
ETH,2015,-1,-1,male,0
ETH,2016,-1,0,female,0.0380305
ETH,2016,-1,0,male,0.0486349
ETH,2017,-1,1,female,0.0045893
ETH,2017,-1,1,male,0.004792
ETH,2018,-1,2,female,0.0043084
ETH,2018,-1,2,male,0.0044993
ETH,2019,-1,3,female,0.0040448
ETH,2019,-1,3,male,0.0042244
ETH,2020,-1,4,female,0.0037972
ETH,2020,-1,4,male,0.0039663
ETH,2021,-1,5,female,0.0017058
ETH,2021,-1,5,male,0.002386
ETH,2022,-1,6,female,0.0016214
ETH,2022,-1,6,male,0.0022904
ETH,2023,-1,7,female,0.0015412
ETH,2023,-1,7,male,0.0021986
ETH,2024,-1,8,female,0.001465
ETH,2024,-1,8,male,0.0021106
ETH,2025,-1,9,female,0.0013926
ETH,2025,-1,9,male,0.002026
ETH,2026,-1,10,female,0.0009628
ETH,2026,-1,10,male,0.0012615
ETH,2027,-1,11,female,0.0009226
ETH,2027,-1,11,male,0.001218
ETH,2028,-1,12,female,0.0008842
ETH,2028,-1,12,male,0.001176
ETH,2029,-1,13,female,0.0008473
ETH,2029,-1,13,male,0.0011355
ETH,2030,-1,14,female,0.000812
ETH,2030,-1,14,male,0.0010964
ETH,2031,-1,15,female,0.0010319
ETH,2031,-1,15,male,0.0017369
ETH,2032,-1,16,female,0.0009933
ETH,2032,-1,16,male,0.0016892
ETH,2033,-1,17,female,0.0009561
ETH,2033,-1,17,male,0.0016428
ETH,2034,-1,18,female,0.0009203
ETH,2034,-1,18,male,0.0015977
ETH,2035,-1,19,female,0.0008859
ETH,2035,-1,19,male,0.0015538
ETH,2036,-1,20,female,0.0011453
ETH,2036,-1,20,male,0.0020505
ETH,2037,-1,21,female,0.0011048
ETH,2037,-1,21,male,0.0019906
ETH,2038,-1,22,female,0.0010657
ETH,2038,-1,22,male,0.0019325
ETH,2039,-1,23,female,0.001028
ETH,2039,-1,23,male,0.0018761
ETH,2040,-1,24,female,0.0009916
ETH,2040,-1,24,male,0.0018213
ETH,2041,-1,25,female,0.0014143
ETH,2041,-1,25,male,0.0019317
ETH,2042,-1,26,female,0.0013685
ETH,2042,-1,26,male,0.0018751
ETH,2043,-1,27,female,0.0013242
ETH,2043,-1,27,male,0.0018201
ETH,2044,-1,28,female,0.0012813
ETH,2044,-1,28,male,0.0017667
ETH,2045,-1,29,female,0.0012398
ETH,2045,-1,29,male,0.0017149
ETH,2046,-1,30,female,0.0018558
ETH,2046,-1,30,male,0.0021672
ETH,2047,-1,31,female,0.0018044
ETH,2047,-1,31,male,0.0021103
ETH,2048,-1,32,female,0.0017545
ETH,2048,-1,32,male,0.0020548
ETH,2049,-1,33,female,0.0017059
ETH,2049,-1,33,male,0.0020009
ETH,2050,-1,34,female,0.0016587
ETH,2050,-1,34,male,0.0019483
ETH,2051,-1,35,female,0.0028291
ETH,2051,-1,35,male,0.0027259
ETH,2052,-1,36,female,0.0027701
ETH,2052,-1,36,male,0.0026644
ETH,2053,-1,37,female,0.0027124
ETH,2053,-1,37,male,0.0026042
ETH,2054,-1,38,female,0.0026558
ETH,2054,-1,38,male,0.0025455
ETH,2055,-1,39,female,0.0026004
ETH,2055,-1,39,male,0.002488
ETH,2056,-1,40,female,0.0033992
ETH,2056,-1,40,male,0.003148
ETH,2057,-1,41,female,0.0033387
ETH,2057,-1,41,male,0.003082
ETH,2058,-1,42,female,0.0032793
ETH,2058,-1,42,male,0.0030173
ETH,2059,-1,43,female,0.0032209
ETH,2059,-1,43,male,0.0029541
ETH,2060,-1,44,female,0.0031636
ETH,2060,-1,44,male,0.0028921
ETH,2061,-1,45,female,0.0031062
ETH,2061,-1,45,male,0.0033369
ETH,2062,-1,46,female,0.0030478
ETH,2062,-1,46,male,0.0032673
ETH,2063,-1,47,female,0.0029904
ETH,2063,-1,47,male,0.0031993
ETH,2064,-1,48,female,0.0029341
ETH,2064,-1,48,male,0.0031326
ETH,2065,-1,49,female,0.0028789
ETH,2065,-1,49,male,0.0030673
ETH,2066,-1,50,female,0.0036299
ETH,2066,-1,50,male,0.0045614
ETH,2067,-1,51,female,0.0035636
ETH,2067,-1,51,male,0.0044775
ETH,2068,-1,52,female,0.0034985
ETH,2068,-1,52,male,0.0043952
ETH,2069,-1,53,female,0.0034346
ETH,2069,-1,53,male,0.0043144
ETH,2070,-1,54,female,0.0033719
ETH,2070,-1,54,male,0.004235
ETH,2071,-1,55,female,0.0036407
ETH,2071,-1,55,male,0.0051887
ETH,2072,-1,56,female,0.0035666
ETH,2072,-1,56,male,0.005092
ETH,2073,-1,57,female,0.003494
ETH,2073,-1,57,male,0.004997
ETH,2074,-1,58,female,0.0034229
ETH,2074,-1,58,male,0.0049038
ETH,2075,-1,59,female,0.0033533
ETH,2075,-1,59,male,0.0048124
ETH,2076,-1,60,female,0.0051913
ETH,2076,-1,60,male,0.0079903
ETH,2077,-1,61,female,0.0050911
ETH,2077,-1,61,male,0.0078586
ETH,2078,-1,62,female,0.0049927
ETH,2078,-1,62,male,0.0077291
ETH,2079,-1,63,female,0.0048963
ETH,2079,-1,63,male,0.0076017
ETH,2080,-1,64,female,0.0048017
ETH,2080,-1,64,male,0.0074764
ETH,2081,-1,65,female,0.008282
ETH,2081,-1,65,male,0.0124583
ETH,2082,-1,66,female,0.0081351
ETH,2082,-1,66,male,0.0122732
ETH,2083,-1,67,female,0.0079908
ETH,2083,-1,67,male,0.012091
ETH,2084,-1,68,female,0.0078491
ETH,2084,-1,68,male,0.0119114
ETH,2085,-1,69,female,0.0077098
ETH,2085,-1,69,male,0.0117346
ETH,2086,-1,70,female,0.0140885
ETH,2086,-1,70,male,0.0190226
ETH,2087,-1,71,female,0.013864
ETH,2087,-1,71,male,0.0187534
ETH,2088,-1,72,female,0.0136431
ETH,2088,-1,72,male,0.0184881
ETH,2089,-1,73,female,0.0134257
ETH,2089,-1,73,male,0.0182265
ETH,2090,-1,74,female,0.0132118
ETH,2090,-1,74,male,0.0179686
ETH,2091,-1,75,female,0.0257004
ETH,2091,-1,75,male,0.0321506
ETH,2092,-1,76,female,0.0253549
ETH,2092,-1,76,male,0.0317504
ETH,2093,-1,77,female,0.0250141
ETH,2093,-1,77,male,0.0313551
ETH,2094,-1,78,female,0.0246779
ETH,2094,-1,78,male,0.0309647
ETH,2095,-1,79,female,0.0243462
ETH,2095,-1,79,male,0.0305792
ETH,2096,-1,80,female,0.0482749
ETH,2096,-1,80,male,0.0537813
ETH,2097,-1,81,female,0.0477456
ETH,2097,-1,81,male,0.0531874
ETH,2098,-1,82,female,0.0472222
ETH,2098,-1,82,male,0.0526001
ETH,2099,-1,83,female,0.0467045
ETH,2099,-1,83,male,0.0520193
ETH,2100,-1,84,female,0.0461924
ETH,2100,-1,84,male,0.0514449
ETH,2101,-1,85,female,0.0869122
ETH,2101,-1,85,male,0.0935616
ETH,2102,-1,86,female,0.0861621
ETH,2102,-1,86,male,0.0926981
ETH,2103,-1,87,female,0.0854184
ETH,2103,-1,87,male,0.0918426
ETH,2104,-1,88,female,0.0846812
ETH,2104,-1,88,male,0.0909951
ETH,2105,-1,89,female,0.0839503
ETH,2105,-1,89,male,0.0901553
ETH,2106,-1,90,female,0.1530585
ETH,2106,-1,90,male,0.1593431
ETH,2107,-1,91,female,0.1520898
ETH,2107,-1,91,male,0.1581814
ETH,2108,-1,92,female,0.1511272
ETH,2108,-1,92,male,0.1570281
ETH,2109,-1,93,female,0.1501707
ETH,2109,-1,93,male,0.1558832
ETH,2110,-1,94,female,0.1492202
ETH,2110,-1,94,male,0.1547467
ETH,2111,-1,95,female,0.2548867
ETH,2111,-1,95,male,0.258874
ETH,2112,-1,96,female,0.2537958
ETH,2112,-1,96,male,0.2574773
ETH,2113,-1,97,female,0.2527095
ETH,2113,-1,97,male,0.2560881
ETH,2114,-1,98,female,0.251628
ETH,2114,-1,98,male,0.2547064
ETH,2115,-1,99,female,0.250551
ETH,2115,-1,99,male,0.2533322
ETH,2015,-2,-2,female,0
ETH,2015,-2,-2,male,0
ETH,2016,-2,-1,female,0
ETH,2016,-2,-1,male,0
ETH,2017,-2,0,female,0.0363914
ETH,2017,-2,0,male,0.0465944
ETH,2018,-2,1,female,0.0043084
ETH,2018,-2,1,male,0.0044993
ETH,2019,-2,2,female,0.0040448
ETH,2019,-2,2,male,0.0042244
ETH,2020,-2,3,female,0.0037972
ETH,2020,-2,3,male,0.0039663
ETH,2021,-2,4,female,0.0035648
ETH,2021,-2,4,male,0.003724
ETH,2022,-2,5,female,0.0016214
ETH,2022,-2,5,male,0.0022904
ETH,2023,-2,6,female,0.0015412
ETH,2023,-2,6,male,0.0021986
ETH,2024,-2,7,female,0.001465
ETH,2024,-2,7,male,0.0021106
ETH,2025,-2,8,female,0.0013926
ETH,2025,-2,8,male,0.002026
ETH,2026,-2,9,female,0.0013237
ETH,2026,-2,9,male,0.0019449
ETH,2027,-2,10,female,0.0009226
ETH,2027,-2,10,male,0.001218
ETH,2028,-2,11,female,0.0008842
ETH,2028,-2,11,male,0.001176
ETH,2029,-2,12,female,0.0008473
ETH,2029,-2,12,male,0.0011355
ETH,2030,-2,13,female,0.000812
ETH,2030,-2,13,male,0.0010964
ETH,2031,-2,14,female,0.0007781
ETH,2031,-2,14,male,0.0010586
ETH,2032,-2,15,female,0.0009933
ETH,2032,-2,15,male,0.0016892
ETH,2033,-2,16,female,0.0009561
ETH,2033,-2,16,male,0.0016428
ETH,2034,-2,17,female,0.0009203
ETH,2034,-2,17,male,0.0015977
ETH,2035,-2,18,female,0.0008859
ETH,2035,-2,18,male,0.0015538
ETH,2036,-2,19,female,0.0008527
ETH,2036,-2,19,male,0.0015111
ETH,2037,-2,20,female,0.0011048
ETH,2037,-2,20,male,0.0019906
ETH,2038,-2,21,female,0.0010657
ETH,2038,-2,21,male,0.0019325
ETH,2039,-2,22,female,0.001028
ETH,2039,-2,22,male,0.0018761
ETH,2040,-2,23,female,0.0009916
ETH,2040,-2,23,male,0.0018213
ETH,2041,-2,24,female,0.0009565
ETH,2041,-2,24,male,0.0017681
ETH,2042,-2,25,female,0.0013685
ETH,2042,-2,25,male,0.0018751
ETH,2043,-2,26,female,0.0013242
ETH,2043,-2,26,male,0.0018201
ETH,2044,-2,27,female,0.0012813
ETH,2044,-2,27,male,0.0017667
ETH,2045,-2,28,female,0.0012398
ETH,2045,-2,28,male,0.0017149
ETH,2046,-2,29,female,0.0011996
ETH,2046,-2,29,male,0.0016647
ETH,2047,-2,30,female,0.0018044
ETH,2047,-2,30,male,0.0021103
ETH,2048,-2,31,female,0.0017545
ETH,2048,-2,31,male,0.0020548
ETH,2049,-2,32,female,0.0017059
ETH,2049,-2,32,male,0.0020009
ETH,2050,-2,33,female,0.0016587
ETH,2050,-2,33,male,0.0019483
ETH,2051,-2,34,female,0.0016128
ETH,2051,-2,34,male,0.0018971
ETH,2052,-2,35,female,0.0027701
ETH,2052,-2,35,male,0.0026644
ETH,2053,-2,36,female,0.0027124
ETH,2053,-2,36,male,0.0026042
ETH,2054,-2,37,female,0.0026558
ETH,2054,-2,37,male,0.0025455
ETH,2055,-2,38,female,0.0026004
ETH,2055,-2,38,male,0.002488
ETH,2056,-2,39,female,0.0025462
ETH,2056,-2,39,male,0.0024318
ETH,2057,-2,40,female,0.0033387
ETH,2057,-2,40,male,0.003082
ETH,2058,-2,41,female,0.0032793
ETH,2058,-2,41,male,0.0030173
ETH,2059,-2,42,female,0.0032209
ETH,2059,-2,42,male,0.0029541
ETH,2060,-2,43,female,0.0031636
ETH,2060,-2,43,male,0.0028921
ETH,2061,-2,44,female,0.0031073
ETH,2061,-2,44,male,0.0028315
ETH,2062,-2,45,female,0.0030478
ETH,2062,-2,45,male,0.0032673
ETH,2063,-2,46,female,0.0029904
ETH,2063,-2,46,male,0.0031993
ETH,2064,-2,47,female,0.0029341
ETH,2064,-2,47,male,0.0031326
ETH,2065,-2,48,female,0.0028789
ETH,2065,-2,48,male,0.0030673
ETH,2066,-2,49,female,0.0028247
ETH,2066,-2,49,male,0.0030034
ETH,2067,-2,50,female,0.0035636
ETH,2067,-2,50,male,0.0044775
ETH,2068,-2,51,female,0.0034985
ETH,2068,-2,51,male,0.0043952
ETH,2069,-2,52,female,0.0034346
ETH,2069,-2,52,male,0.0043144
ETH,2070,-2,53,female,0.0033719
ETH,2070,-2,53,male,0.004235
ETH,2071,-2,54,female,0.0033103
ETH,2071,-2,54,male,0.0041572
ETH,2072,-2,55,female,0.0035666
ETH,2072,-2,55,male,0.005092
ETH,2073,-2,56,female,0.003494
ETH,2073,-2,56,male,0.004997
ETH,2074,-2,57,female,0.0034229
ETH,2074,-2,57,male,0.0049038
ETH,2075,-2,58,female,0.0033533
ETH,2075,-2,58,male,0.0048124
ETH,2076,-2,59,female,0.003285
ETH,2076,-2,59,male,0.0047226
ETH,2077,-2,60,female,0.0050911
ETH,2077,-2,60,male,0.0078586
ETH,2078,-2,61,female,0.0049927
ETH,2078,-2,61,male,0.0077291
ETH,2079,-2,62,female,0.0048963
ETH,2079,-2,62,male,0.0076017
ETH,2080,-2,63,female,0.0048017
ETH,2080,-2,63,male,0.0074764
ETH,2081,-2,64,female,0.004709
ETH,2081,-2,64,male,0.0073532
ETH,2082,-2,65,female,0.0081351
ETH,2082,-2,65,male,0.0122732
ETH,2083,-2,66,female,0.0079908
ETH,2083,-2,66,male,0.012091
ETH,2084,-2,67,female,0.0078491
ETH,2084,-2,67,male,0.0119114
ETH,2085,-2,68,female,0.0077098
ETH,2085,-2,68,male,0.0117346
ETH,2086,-2,69,female,0.0075731
ETH,2086,-2,69,male,0.0115603
ETH,2087,-2,70,female,0.013864
ETH,2087,-2,70,male,0.0187534
ETH,2088,-2,71,female,0.0136431
ETH,2088,-2,71,male,0.0184881
ETH,2089,-2,72,female,0.0134257
ETH,2089,-2,72,male,0.0182265
ETH,2090,-2,73,female,0.0132118
ETH,2090,-2,73,male,0.0179686
ETH,2091,-2,74,female,0.0130013
ETH,2091,-2,74,male,0.0177143
ETH,2092,-2,75,female,0.0253549
ETH,2092,-2,75,male,0.0317504
ETH,2093,-2,76,female,0.0250141
ETH,2093,-2,76,male,0.0313551
ETH,2094,-2,77,female,0.0246779
ETH,2094,-2,77,male,0.0309647
ETH,2095,-2,78,female,0.0243462
ETH,2095,-2,78,male,0.0305792
ETH,2096,-2,79,female,0.0240189
ETH,2096,-2,79,male,0.0301985
ETH,2097,-2,80,female,0.0477456
ETH,2097,-2,80,male,0.0531874
ETH,2098,-2,81,female,0.0472222
ETH,2098,-2,81,male,0.0526001
ETH,2099,-2,82,female,0.0467045
ETH,2099,-2,82,male,0.0520193
ETH,2100,-2,83,female,0.0461924
ETH,2100,-2,83,male,0.0514449
ETH,2101,-2,84,female,0.045686
ETH,2101,-2,84,male,0.0508768
ETH,2102,-2,85,female,0.0861621
ETH,2102,-2,85,male,0.0926981
ETH,2103,-2,86,female,0.0854184
ETH,2103,-2,86,male,0.0918426
ETH,2104,-2,87,female,0.0846812
ETH,2104,-2,87,male,0.0909951
ETH,2105,-2,88,female,0.0839503
ETH,2105,-2,88,male,0.0901553
ETH,2106,-2,89,female,0.0832258
ETH,2106,-2,89,male,0.0893233
ETH,2107,-2,90,female,0.1520898
ETH,2107,-2,90,male,0.1581814
ETH,2108,-2,91,female,0.1511272
ETH,2108,-2,91,male,0.1570281
ETH,2109,-2,92,female,0.1501707
ETH,2109,-2,92,male,0.1558832
ETH,2110,-2,93,female,0.1492202
ETH,2110,-2,93,male,0.1547467
ETH,2111,-2,94,female,0.1482758
ETH,2111,-2,94,male,0.1536184
ETH,2112,-2,95,female,0.2537958
ETH,2112,-2,95,male,0.2574773
ETH,2113,-2,96,female,0.2527095
ETH,2113,-2,96,male,0.2560881
ETH,2114,-2,97,female,0.251628
ETH,2114,-2,97,male,0.2547064
ETH,2115,-2,98,female,0.250551
ETH,2115,-2,98,male,0.2533322
ETH,2015,-3,-3,female,0
ETH,2015,-3,-3,male,0
ETH,2016,-3,-2,female,0
ETH,2016,-3,-2,male,0
ETH,2017,-3,-1,female,0
ETH,2017,-3,-1,male,0
ETH,2018,-3,0,female,0.0348229
ETH,2018,-3,0,male,0.0446394
ETH,2019,-3,1,female,0.0040448
ETH,2019,-3,1,male,0.0042244
ETH,2020,-3,2,female,0.0037972
ETH,2020,-3,2,male,0.0039663
ETH,2021,-3,3,female,0.0035648
ETH,2021,-3,3,male,0.003724
ETH,2022,-3,4,female,0.0033467
ETH,2022,-3,4,male,0.0034965
ETH,2023,-3,5,female,0.0015412
ETH,2023,-3,5,male,0.0021986
ETH,2024,-3,6,female,0.001465
ETH,2024,-3,6,male,0.0021106
ETH,2025,-3,7,female,0.0013926
ETH,2025,-3,7,male,0.002026
ETH,2026,-3,8,female,0.0013237
ETH,2026,-3,8,male,0.0019449
ETH,2027,-3,9,female,0.0012583
ETH,2027,-3,9,male,0.001867
ETH,2028,-3,10,female,0.0008842
ETH,2028,-3,10,male,0.001176
ETH,2029,-3,11,female,0.0008473
ETH,2029,-3,11,male,0.0011355
ETH,2030,-3,12,female,0.000812
