Country,start_year,start_age,current_age,gender,mortality 
IND,2061,-1,45,male,0.004218865
IND,2062,-1,46,female,0.001622392
IND,2062,-1,46,male,0.004172625
IND,2063,-1,47,female,0.001591421
IND,2063,-1,47,male,0.004126892
IND,2064,-1,48,female,0.00156104
IND,2064,-1,48,male,0.004081659
IND,2065,-1,49,female,0.001531238
IND,2065,-1,49,male,0.004036923
IND,2066,-1,50,female,0.001907284
IND,2066,-1,50,male,0.004584402
IND,2067,-1,51,female,0.001865143
IND,2067,-1,51,male,0.004516243
IND,2068,-1,52,female,0.001823933
IND,2068,-1,52,male,0.004449094
IND,2069,-1,53,female,0.001783633
IND,2069,-1,53,male,0.004382944
IND,2070,-1,54,female,0.001744223
IND,2070,-1,54,male,0.004317778
IND,2071,-1,55,female,0.003285729
IND,2071,-1,55,male,0.006260809
IND,2072,-1,56,female,0.00322198
IND,2072,-1,56,male,0.006166096
IND,2073,-1,57,female,0.003159467
IND,2073,-1,57,male,0.006072813
IND,2074,-1,58,female,0.003098168
IND,2074,-1,58,male,0.005980944
IND,2075,-1,59,female,0.003038059
IND,2075,-1,59,male,0.005890462
IND,2076,-1,60,female,0.005757978
IND,2076,-1,60,male,0.007546003
IND,2077,-1,61,female,0.005656108
IND,2077,-1,61,male,0.007414425
IND,2078,-1,62,female,0.005556037
IND,2078,-1,62,male,0.007285142
